review,label
"after john anderton lost his son to a crime a six years ago , he took up drugs , and works the precog division like nobody else .",obj
"april's shower is a comedy about love , romance and expectation .",obj
"it is set in the fantasy world middle-earth , created by tolkien in 'the hobbit' , 'the lord of the rings' , and 'the silmarillion' .",obj
"but before he is able to set out on his expedition , the professor , along with the tablet , are taken hostage by a group of mercenaries , led by the vicious philipe gallo .",obj
"bettien decided to cooperate with the police and because of her testimonies , many precious arrests were made .",obj
"there is a knock at the door and mitchell hears his mother asking for t-mon .",obj
"this  league  comprises seafarer/inventor captain nemo ( shah ) , vampiress mina harker ( wilson ) , an invisible man named rodney skinner ( curran ) , american secret service agent tom sawyer ( west ) , the ageless and invincible dorian gray ( townsend ) , and the dangerous split personality of drjekyll/mr .",obj
"the originally noble motive rapidly degenerated into an orgy of bloodletting and terror .",obj
"diana , who secretly returns jose's affection , comes to his rescue , but is taken hostage .",obj
"three friends trace their relationships with each other and learn about themselves in the process .",obj
"these devices immediately became an essential household appliance , and were advertised in nearly every women's magazine and sewing notions catalog of the time .",obj
"if people accept it , the crime rate is going to drop drastically , but it never will be known if there might not be too many people imprisoned , some or even all of them innocent .",obj
"the movie mixes the personal life of the ancestors of this man as well as historical moments for m&#233 ; xico such as the reform war , the mexican revolution , etcarc&#225 ; ngel can't sleep .",obj
"as the police try to piece together what happened , the convoluted relationship between a young woman and her two suitors gradually emerges .",obj
"the problem is that the mysterious inhabitants are murderous lunatics out to kill every one of them. .",obj
"now the chinese man shows up wanting the gems .",obj
"anna changes her mind : when some rich , ignorant american couple wondering about if they should buy the house asks for the swimming pool ( while the mediterranean is half a mile away ) , she simply doubles the charge , and finally puts the  for sale  plate into the garbage can .",obj
"the fictional characters become part of the creators world as they appear on the subway with them , imagination becomes reality .",obj
"while gypsy's unprecedented disappearance perplexes the entire music industry , she retreats with her husband to the desolation of cape cod in winter. .",obj
"a cold-hearted judge finds out when a seemingly crazy young couple break into his house and take him captive .",obj
"this documentary of cameroon's repressive political realities begins with the 1990 publication of an open letter to president biya calling for a national conference and the immediate arrest of the letter's author and publisher .",obj
"ultimately , anime moves far beyond the realm of simple cartoons , encompassing a sensuous melange of complex storytelling , cutting edge imagery , music and fashion .",obj
"his strengths are fish frying and stamp collecting , and he thinks magnum 45s are a type of ice cream .",obj
"because of her finn is finally able to accept himself .",obj
"seymour polatkin is a successful , gay indian poet from spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear friend .",obj
"a young couple is concerned about the future of their relationship as they anticipate their time apart .",obj
"pursued by immigration service and later arrested , he is about to be deported .",obj
"the fatal accident was actually choreographed by henrietta , a kervorkian wannabe , and dara and noble become henrietta's unwitting pawns .",obj
"it is a dark comedy that challenges the traditional ideas of marriage and questions the societal values of money and sex .",obj
"when the film reaches its dramatic climax , a varied cast of characters must all figure out a way to bridge the chasm between their dreams and reality .",obj
"they literally bump heads one night , and become best friends .",obj
"chris , an angry drug dealer , steps in and saves mitchell .",obj
"drugs are out because they tried that before and some of the po'boys spent a little time behind bars .",obj
"from the creative mind of pulizter winner dave barry , comes a film following a chain of events inspired by the arrival of a mysterious suitcase in miami .",obj
"while she is away a strange man with an axe comes into the motel room and attacks matt .",obj
"this dark bittersweet drama focuses on roberta , a 350-lb secretary who loses her job and learns she is dying on the same day .",obj
"the three roommates have proudly scammed their way through the last four years of college and now , during the final exams , these big-men-on-campus are about to be busted by the most unlikely dude in school .",obj
"the they also find themselves in a battle to hold on to their discovery before it falls into the hands of their rival , fergus wolfe .",obj
"in this documentary , hannah , an ex-refugee , returns with her 55 year old son to the prison where she was held for five years .",obj
"and that's what you get when sampling the wonderful idiosyncrasies in this love story on espresso .",obj
"faced with its aftermath , angela flees town , unaware that she has put into motion a dramatic and intense string of events that will forever change the course of their lives .",obj
"instead he hides out in a cave on goose creek , waging guerilla warfare against expansionism and the destruction of historic property with the help of his family , friends , and neighbors. .",obj
"little ella's birthright is the gift - and curse - of obedience .",obj
"he checks into a rehab clinic that specializes in treating law enforcement officials .",obj
"after 20 years of exile in paris , gustavo returns to his native city s&#227 ; o paulo .",obj
"a washed-up 80's pop star ( ferguson ) suddenly has a new direction in life when he discovers that he has a teenage daughter , olivia , ( church ) , in cardiff , wales .",obj
"  some like it hot  meets  stir crazy  describes the antics of the film .",obj
"sexgunsmoney@20 is an intense , funny and visceral story about excesses , instant gratification , greed and power , filled with intrigue and machiavellian plotting .",obj
"evergon is ultimately a compelling story about the human condition , exploring a young man's search for love , steady employment and self-respect .",obj
"since bursting onto the music scene last year with her double platinum first album 'pie on my face' , tildy st .",obj
"will graham must risk his family's security and his own safety to track down this one last murderer - the epitome of all evil - the red dragon .",obj
"the focus of this story takes place at an annual drag-racing event in fresno , as manuel tries to retain his championship title .",obj
"the story starts with phillips and a cohort robbing a store and injuring a salesperson .",obj
"an astonishing feat for a major star let alone a 27 year old from pickum , south carolina who only two years ago was sleeping in a cardboard box in the back alleys of detroit with her mother , connie , and her uncle clutch , while playing guitar on the streets for spare change .",obj
"things begin to go wrong when they are given a handgun to reward their success in the new job .",obj
"undecided about his future , yun fei , an unknown young poet , goes to visit an old university friend in the suburbs of beijing to seek his advice .",obj
"through his addiction to these ardent visions , he becomes more reclusive .",obj
"whe he misses a dose of prozium , a mind-altering drug that hinders emotion , preston , who has been trained to enforce the strict laws of the new regime , suddenly becomes the only person capable of overthrowing it .",obj
"they go over less well with tom donnerel , a young farmer and carrie's fianc&#233 ; .",obj
"it is dawn on the morning of the vernal equinox .",obj
"and keeping their heads on their necks will become their main concern. .",obj
"20 , 000 years before , our planet is entering an ice age .",obj
"on their way back , they drive through death valley .",obj
"we're introduced to the duo's lyrical and melodic craft when , for example , well-known actors recite giants lyrics , underscoring the dark words often coupled with bright tunes .",obj
"nete forces a doctor to tell her how much time he has left .",obj
"everyone's favorite mad scientist herbert west is currently in jail after having state's evidence turned against him by his former assistant , dan cain .",obj
"later , otte distributes the donations he's collected throughout the year .",obj
"unfortunately , he no longer has the 10 million won required for the hospital to perform the operation .",obj
"the film focuses on a morally conscious assassin called quinn .",obj
"simon ( keith carradine ) a mysterious man with a past returns to iceland with the intention to end his no good life .",obj
"this is a romantic comedy about a girl named christina who , one day , meets a guy in a bar .",obj
"the life story of the late graham chapman , legendary founding member of monty python .",obj
"watch as superfag rescues anthony , a naive , adorably cute guy whom superfag falls head over heals in love with.watch",obj
"through the looking glass is a psychological horror detailing the path of one man's obsession that culminates in madness , fear and ultimately death .",obj
"harnessing the explosive momentum of the internet , anime heralds a revolution in 21st century youth culture .",obj
"his older brother dale , suspects that there is nothing wrong with brian and that this is just a ploy for more attention .",obj
"the result is a high-stakes mystery , where everyone seems to know exactly who is most guilty .",obj
"after spending a year in a mental instituton , molly peters finally returns home to her mother .",obj
"romy dispenses orders like a drill sergeant as they scramble southwest to round up the last two surviving members of eagle's wwii , b-17 bomber crew .",obj
"the feeling of each vision changes drastically as does the way the son looks and acts .",obj
"but our wet hero isn't dead , and soon finds himself in zurich .",obj
"never giving up the fight to win the war , mcnamara is silently planning , waiting for his moment to strike back at the enemy .",obj
"the film narrates in a richly detailed , associative montage the boundless possibilities of manipulating images and using images to seduce .",obj
"he leaves the city while searching for expression and finds a place to hide that he uses as his stage .",obj
"they detour from their trip to take the girl to the nearest town , where they meet the local sheriff who is hell bent on capturing the girl's attackers .",obj
"together they travel to england and meet up with chon lin to kill rathbone and get the imperial seal back .",obj
"a unique bond was formed between both as he could share with her the intense pain of his unfulfilled love for paro .",obj
"the film intercuts between two days , two years apart .",obj
"but career pressure , burned toast and dirty laundry erode any feelings of tenderness , and they never seem to find enough time for their six-year-old son , benny .",obj
"forgotten in the nearby camp of maslakh ( slaughterhouse ) 150 , 000 displaced afghans hardly survive .",obj
"despite dire warnings from his uncle , dean is seduced by the book's knowledge .",obj
"jonah loves his job , until the day comes when he has to deliver a message to the people of nineveh .",obj
"regulus features recently declassified footage , as well as interviews with the submariners , rocket scientists , and test pilots involved in the development and deployment of the weapon .",obj
"'loosely based on a true love story' is a romantic comedy starring kate hudson as emma and luke wilson as alexalex is an author whose writer's block and gambling debts have landed him in a jam .",obj
"slowly , patricia regains her joy of life although living in complete isolation .",obj
"he led a bleak life , stuck in a boring routinity created by his ambition to become a sucessfull producer in one jakarta's leading tv station .",obj
"paul's true romantic feelings soon surface and jenny finds things to be a little more than she can handle .",obj
"after a confrontation with a house elf named dobby , harry escapes to the weasley house with ron weasley ( rupert grint ) in a flying car .",obj
"as he tries to re-discover the family that he abandoned long ago , he is forced to confront the anxieties in his memories - the family he betrayed and abandoned at the expense of his own happiness .",obj
"unknown to anyone , inez has begun a secret tryst with druden ( james urbaniak ) , a sweet-spirited , oddly-romantic , and wealthy young lawyer in town .",obj
"the story takes place in rural vermont , against the backdrop of the state capitol , where civil union laws are being debated along with gun control and dwis .",obj
"their calendar became a worldwide sensation , out-selling even of britney spears and cindy crawford .",obj
"  confessions of a dangerous mind  is the story of a legendary showman's double life - television producer by day , cia assassin by night .",obj
"one sunday , while all the town , including his wife and son , are piously praying mass , a miracle occurs .",obj
"nine good teeth reveals many of the common truths hidden away in all our families , as well as the unexpected - late night visits from jack kerouac , illicit love affairs and the occasional murder .",obj
"in addition , various genres of musicians have joined in today showing worldwide support , thus contributing to bruce's objective , 'sure it's nice to be famous , but i'm more interested in obtaining a telepathic following' .",obj
"harbour falls in love with alice and soon all four of them are closely intertwined in each other's lives - and perhaps even deaths .",obj
"as a result , sarah embarks upon a journey of discovery that leads to danger , heartbreak and romance in the far corners of the world .",obj
"it's charming and independent and everything hollywood is not .",obj
"her family doctor is baffled ; his examination reveals her story to be true !",obj
"suspiciously , word of the device got out to the underworld and both parents were brutally killed in front of the girls' eyes by criminals eager to get their hands on the invention .",obj
"when raj's family move to england to get involved in an internet business , raj promises tina that he will keep in touch with her and that their friendship will always be forever .",obj
"but there is a political dilemma : if someone is arrested before he commits a murder , can the person be accused of the murder , which - because of the arrest - never took place ?",obj
"when her aunt sends her a pair of shoes instead of the money to start up the restaurant , she angrily sells the useless gift for spare change .",obj
"his first challenge is from the chinese workers , technicians , and officers , who have been trained to work under the old system and unable to function sufficiently in the new era of international competition .",obj
"all this takes a strange turn when a mysterious patient ( satan , he calls himself ) the hospital seeking help .",obj
"she's eighteen , unemployed , broke and hopelessly in love with her wannabe rockstar boyfriend matt .",obj
"patricia gets increasingly unhappy within the materialistic las vegas scene .",obj
"they board the boat that is to carry them to the isles of the blessed .",obj
"he holds her prisoner while awaiting the surgery , but she escapes and hides out until she raises enough money to flee to the uswhen she arrives in new york , she is placed in a detention center .",obj
"though ronnie works at hope house he doesn't follow procedure when he finds sarah wandering outside the confines .",obj
"  new suit  is a contemporary update of the fairy tale  the emperor's new clothes",obj
"at this far away place he bares his inside .",obj
"harry , a world-weary career criminal masquerading as a priest , takes to the road with escaped convict nate and his jailbait girlfriend angel .",obj
"nicole goes through the ordeal of communist prisons , conflicts and risky activities , and manages to provide a heartening example for the other inmates .",obj
"in singapore , that means that at the age of 12 , the government has decided that they are not as academically inclined as their peers .",obj
" ( king plays a  russian mob princess  ; roden plays an evil kung fu master who is seeking the scroll ) based on the very underground comic book , an immortal tibetan monk ( chow ) finds a mentor in a young street kid ( scott ) whom he can teach to protect the ancient scroll he's been guarding for the last sixty years .",obj
"in 1650 , captjameson macaulay has decided to remarry and returns to his castle to take down his deceased wife's portrait .",obj
"however , as simone's fame skyrockets , he cannot bear to admit his fraud to himself or the world .",obj
"this is the dark , moody tale of a neglected housewife who discovers she can escape her loneliness and recover a sense of interaction with her husband by having conversations with him. .",obj
"with a little help from the well connected and seductive daughter of a columbian gangster , he becomes a drug kingpin with a nationwide monopoly on drug running .",obj
"leon ( revilla ) , known as kilabot , is an nbi agent who also works as a tattoo artist by day .",obj
"after an assassination attempt on the life of senator padme amidala ( natalie portman ) , jedi obi-wan kenobi ( ewan mcgregor ) and his padawan learner anakin skywalker ( hayden christensen ) are sent to investigate .",obj
"when her mother passes away , ella is cared for by her thoughtless and greedy father who remarries a loathsome woman with two treacherous daughters .",obj
"after a drastic confrontation with the 'normal' outside world that results in fighting and panic , the group breaks up .",obj
"from naboo to tatooine , it grows into love for her .",obj
"told in flashback as danny reviews the razor eaters' videos , we see the spiralling rampage through two perspectives ( and two formats ) as danny and the razor eaters eventually collide in a thrilling , suspenseful climax .",obj
"kamel , a young man from the french ghetto , near paris , is coming back to france .",obj
"this movie centers around the new pok&#233 ; mon celebi , a one-of-a-kind veggie-like bug whose only kin are celebi from other points in time .",obj
"people are becoming petrified , and no-one knows what is doing it .",obj
"with only a high school diploma , thomas became a leading cardiac pioneer and educator of two generations of the united states' premiere heart surgeons .",obj
"thinking the young man is dead , a curious fisherman with a scalpel finds two bullets in his back and a miniature laser device in his hip .",obj
"celebrities are talking about him on mtv and girls are fighting over him on jerry springer .",obj
"when tom goes away for a few days , lori , with the help of best friend , monica , investigates the disappearance of helen .",obj
"a little girl's search for her biological mother who had abandoned her as a new born baby is brought out poignantly in 'kannathil muthamittal' .",obj
"the future is on it's way to atlantic city on a bus .",obj
"now with the help of the trixter arpid , tribal leader balthazar and an unexpected ally , it's up to mathayus to fufill his destiny and become the great scorpion king .",obj
"the teamster's union goes on strike against overnite transportation , a nationwide freight company that has resisted unionization .",obj
"the ultimate hell is about to be raised on earth .",obj
"he is still famous , although still disliked by snape , malfoy , and the rest of the slytherins .",obj
"based on real events then fictionalized the film is set in los angeles circa 1977 and chronicles the rise of two fast-talking hustlers charlie rainone and jack brenner from the streets of south philly to the executive towers of the music business .",obj
"a documentary of the true story of two american adventurers who follow mysterious clues to find the true mt .",obj
"when they get there , strange happenings invade the school .",obj
"a story about a troubled genius who attempts to build a magnetic engine in hopes of greatly reducing the worlds consumption of fossil fuels and electricity .",obj
"his intelligence and unconventional attitude attract the attention of veteran walter burke ( al pacino ) who squires him through the agency's difficult training courses and helps him to quickly rise through the ranks .",obj
"then the trouble it&#180 ; s only stars , with betrayals , bounty killers , hostile indians and the mystery ghost who guard the gold mine .",obj
"anna has begun to rely on her stalker's presence .",obj
"the tale of ancanar is an original fantasy story inspired by the author jrrtolkien .",obj
"as his agent pushes him to be bigger , and valerie , the bakery owner , adds a surprise of her own , stan begins to strain under the pressures of mass production while simultaneously trying to create hand painted masterpieces. .",obj
"en un ca&#243 ; tico principio del siglo xxi , oleadas de cr&#237 ; menes saturan los informativos , y decenas de sectas tratan de captar la fe de la cada vez m&#225 ; s esc&#233 ; ptica poblaci&#243 ; n .",obj
"each brush stroke brings him inexorably closer to an unknown fate , a fate that is perhaps foretold in the very visions that fuel his work .",obj
"and then , did you ever let fear get in your way and keep you from having the person you've always wanted to be with ?",obj
"and he's found the perfect patsy to evoke such fear .",obj
"'nine dead gay guys' is the outrageous but hilarious result of the ensuing caper as the lads begin the search for the elusive bed .",obj
"to help things out , lena hires boey , an expert on babies , to join the team .",obj
"the story is about a man , bruce hickman , and his relationship with another man , frank , the thing that they have in common is the relation with a deaf person .",obj
"later , one of the wives is found dead in the hot tub , setting off a series of events that reveal their inner beliefs .",obj
"the quest takes him to the mountains of north carolina , the beaches of the dominican republic , the islands off of ireland , the gardens of japan and the holy land of india .",obj
"his unemployment and the fact that there is no woman in the house to care for the children , evelyn , noel and brendan , make it clear to the authorities that his is an untenable situation .",obj
"babe , a television tabloid reporter , poses as an innocent small-town girl to do an expos&#233 ; on deeds .",obj
"'while you were waiting' explores the complex relationship between cigarette addiction and its effects on family members .",obj
"while philippa does not want to elude the justice she deserves for the four innocent deaths , filippo discovers he fell in love with the beautiful woman .",obj
"when dwindling membership and increasing overheads makes the bowling club a prime candidate for a takeover , it's all hands on deck to save the club .",obj
"19-year old free spirit daphne reynolds ( amanda bynes ) , raised by her equally free-spirited mother , goes to england to meet her father , who turns out to be a wealthy aristocrat ( colin firth ) .",obj
"finally , he moved away from paro and wrote a letter to her , asking her to forget him .",obj
"shane bradley , who is fixated on ideas of luck and destiny , tries to win the girl of his dreams .",obj
"this film is based on  our sunshine  by robert drew , a novel based on the life of australian bushranger and icon , ned kelly .",obj
"his dreams seemingly become shattered as caroline is married and has a daughter .",obj
"years later murdock has grown into a man and becomes a respected criminal attorney .",obj
"passing himself as a single father , he starts to meet a string of single mums , confident in his ability to leave them behind when they start to ask for a commitment .",obj
"what drives a young african-american man to become a member of the republican party and to run for a united states congressional seat in a district in south georgia with a disturbing racist history ?",obj
"when the skittish emma finds blood on her pillow why does she still stay behind ?",obj
"while there , the elder man falls in love with the mom ( keaton ) .",obj
"this story is a heartbreaking look into the addiction of smoking and its consequences to the loved ones of the smoker .",obj
"he's full of ideas on how to change brazilian public health , which is being threatened by yellow fever .",obj
"patricia is able to escape las vegas , not before having had to overcome the heavily threatening katherine and a brutal nurse ( lilyan chauvin ) who aimed to to keep her constantly drugged .",obj
"two american mafiosi , gino and settimo , take refuge in the glasgow cafe owned by their scottish/italian cousin .",obj
"but , sometimes what we teach our children can be as deadly as not teaching them .",obj
"with some encouragement from tom ( paul bettany ) , the self-appointed town spokesman , the little community agrees to hide her and in return , grace agrees to work for them .",obj
"mitchell takes the gun to t-mon , a pimp who lives in a modern age opium den : pillows , candles , opium , and ho's .",obj
"stefan balsiger is a congenial , average councillor to the swiss embassy in havanna .",obj
"so as she tries to open the door for the last time , it just won't open. .",obj
"we live in world of sorrow and pain but all it takes is one person unafraid to make a difference .",obj
"in return for a small plot of land , george agrees to search for princess lunna .",obj
"big-shot executive robert stiles' car is damaged when parked at the lodge .",obj
"together with john connor , it must stop the rise of the machines or all humanity will fall .",obj
"nothing works until jonathan falls for cammie giles , the ward activities director .",obj
"an engineer creates the ultimate weapon in a battle against aliens , only to be suspected as an alien himself .",obj
"furthermore , he seeks to investigate and confront the powerful elite political and corporate interests fanning this culture for their own unscrupulous gain .",obj
"in a final game , johnathan and his team have to fight for mere survival against their real opponent - their boss alexi petrovich .",obj
"meena's growing up - and that brings plenty of changes .",obj
"with a little money , they set out on the road with a guy named ben .",obj
"this causes duncan's father ( jenkins ) further grief , who doesn't understand his son's unusual mourning rituals .",obj
"a women from holland returns to indonesia , the country of her roots .",obj
"it is 1492 , and spain has decreed that all jews must either convert to catholicism , go into exile or face trial and execution .",obj
"on a concert tour in india , they marry at a secret and romantic ceremony without any press attention .",obj
"daughter from danang tells the dramatic story of one of these children , heidi bub ( akamai thi hiep ) , and her vietnamese mother , mai thi kim , separated at the war's end and reunited 22 years later .",obj
"years later , at the inauguration of the 'paradise-casino' , patricia announces to a stunned crowd and a flabbergasted katherine that she immediately retires from showbusiness .",obj
"hear commentary by some of the top stars of no-holds-barred including rorion gracie , mark kerr , keith hackney and bas rutten .",obj
"naxalites are becoming more and more popular among tribles because of their capacity to give instant justice and more and more youths are joining them .",obj
"in the dark silence of the sea during world war ii , the submarine uss .",obj
"the rabbi refuses , but gives goldman peculiar advice on how to do away with her , setting into motion a series of unexpected events .",obj
"here , in the smallest quietest corner of new england unfolds a disquieting tale of what happens when music meets murder. .",obj
"handsome , charming and undeniably self-absorbed , he treats her more like a nanny than a harvard law grad and can barely choose a tie without her help .",obj
"when carlitos is released after doing 2 years of  hard time  , he attempts to redeem himself and sets an example for his 5 year-old son .",obj
"with the help of a sexy and elusive young woman named bad girl ( king ) , they come together to do battle with the kung fu master who'll stop at nothing to get the scroll .",obj
"befriended by the ship's charismatic cyborg cook , john silver , jim blossoms under his guidance and shows the makings of a fine shipmate as he and the alien crew battle a supernova , a black hole , and a ferocious space storm .",obj
"who knows what may be down the next block , or what lies in store for gigi at the end of the walk ?",obj
"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life .",obj
"these two facts cause a chain of events that changes not only her life , but also that of her friends in a brutal way. .",obj
"desperate for a grandchild , she's eager to see him married and spends much of her time planning introductions to suitable chinese girls for daniel .",obj
"four friends - one summer - an italian-american neighborhood in yonkers , ny .",obj
"samantha noble ( elizabeth berkley ) is a high-profile magazine editor .",obj
"nete's marriage begins to unravel , her father gets worse again and is admitted to hospital , where death comes after all .",obj
"soon discovering that they're in a strange fourth dimension where our laws of physics don't apply , they have to unravel the secrets of the  hypercube  in order to survive. .",obj
"the farmer whom the barn belongs to is distraught and can't cope from the intruder's power of articulations .",obj
"starving artist gus bishop can't even give away his paintings .",obj
"the story follows unpredictable twists and turns until it climaxes with a madcap finale .",obj
"the book records the entire history of the universe , revealing to its readers anything they wish to know .",obj
"jenny even turns to the flower girl - who isn't much help .",obj
"jack , a lonely driver on a desert highway , runs out of gas .",obj
"having given permission to male nurse greg focker to marry his daughter , ex-cia man jack byrnes and his wife travel to detroit to greg's parents , who this time around are mrand mrsfocker , who are as different from them as can be .",obj
"the plan slowly unravels when sarah and her lover suspect that her husband has found out .",obj
"will tom be able to persuade his naturally cautious and terminally confused fianc&#233 ; e to work through all the damage and chaos ?",obj
"soledad , the desert artist who accompanies hilary home , hopes this trip will be the start of their new life together .",obj
"'broadway' tells the stories of these legendary performers , composers and writers while illustrating their tales with amazing , rare , archival performance footage and these legends' own home movies and photos .",obj
"the story is set in a place called attic town , where the great syndicate robs and kills anyone who stands in their way .",obj
"after a number of failed attempts , they finally arrive by boat and stumble across a german radar station .",obj
"a group of kids are driving to new mexico to get drugs when their car breaks down in front of a slaughterhouse where a family of cannibals live .",obj
"seven years later , the submarine uss tunny successfully launched the regulus nuclear cruise missile , and a whole new era in the history of the navy , the submarine and the cold war began !",obj
"he tries , with his family's support , to find a job and live a normal life .",obj
"jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side .",obj
"she frequently offers her hospitality to a 16-year-old prostitute , gr&#233 ; goire , a young man who became her friend .",obj
"when the apocalypse arrives , it takes the form of a bio-chemical virus , contaminating the cities , mountains , and shorelines .",obj
"toula portokalos is 30 , greek , and works in her family's restaurant , dancing zorba's , in chicago .",obj
"her mother , ingrid , is a beautiful , free-spirited poet .",obj
"anxious to use artificial life to improve the world , rosetta stone , ( tilda swinton ) , a bio-geneticist creates a recipe for cyborgs and uses her own dna in order to breed three self replicating automatons , part human , part computer named ruby , olive and marine ( also played by tilda swinton ) .",obj
"although she came back to the house in order to sell it , things begin to take a different direction : the house itself , the furniture and other equipment in it seem to become alive for anna , recalling images of her past , her beloved parents and her friend max , who once gave her shelter from the raging policemen when she took part as a photo journalist in a political demonstration in berlin .",obj
"when fowler introduces pyle to his beautiful young vietnamese mistress phuong ( hai yen ) the three become swept up in a tempestuous love triangle that leads to a series of startling revelations and finally - murder .",obj
"faced with the obstacle of needing  ten large  to finance a studio recording session , the bros .",obj
"the all night quirky journey and encounters with memorable characters , ultimately provides them with the key to the lives they've been meaning to live come daybreak .",obj
"they all dream about finding their prince charming , and all too often settle for the frog .",obj
"cameroon and its peoples are the lark , its feathers plucked first by colonialism and then by native strong-men :  alouette , je te plumerai",obj
"the two black men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood .",obj
"arvasu prepares to marry outside his brahmin caste - but for this , according to the tribal custom , he has to present himself before nittilai's village elders .",obj
"in their brief meeting , johnny will get the chance to face his truth , but the truth is never what it seems .",obj
"he gives t-mon the gun , while t-mon tries to get the trick right .",obj
"when four kids stop for gas at a strange gas station/freak show/chicken stand on halloween eve , they get directions to a spooky local site from a very strange attendant whose intentions arent that clear , and the story begins from there .",obj
"but her marriage is loveless and she suffers from the loss of her baby in childbirth .",obj
"in the process , quinn discovers secrets from his past and battles with the inner demons that made him the man he is today .",obj
"stitch as the new family member brings quite some action into all their lifes , and after a while , not even pleakley and drjookiba can recognize their former target .",obj
"edi is wrongly accused of having raped the girl whose brothers have got the control over one of the city areas .",obj
"gigantic is the story of they might be giants , a unique musical group centered on john flansburgh and john linnell .",obj
"her struggle for freedom and a sense of identity culminates in a conflict where the one love may not be the one you can trust and the habits with which one sleepwalks through life are not easily broken .",obj
"she ignores him and climbs the town water tower regularly .",obj
"things never seem to be the way they really are .",obj
"sharkey , part of the sinister world of child trade , picks up vlado , an orphan of war , dreaming of freedom and a better life .",obj
"soon , annie's condition helps leoncio's children realize the essence of a family .",obj
"but this time , they're gonna have to face both the police - and the mafia !",obj
"franco agonizaba y el pr&#237 ; ncipe , jefe de estado en funciones , se encontraba en una posici&#243 ; n dif&#237 ; cil para afrontar un problema fundamental .",obj
"a laboratory accident exposes bruce to both the radiation and the nanomeds , these combine with his unique genetics to unleash the hulk .",obj
"gigli , a lowly and inept hitman , is assigned a job by the mob to kidnap a mentally retarded brother of a california district attorney .",obj
"mitch ( michael paloma ) , our leading man , is an ex-desert storm hero with a lot of bad luck .",obj
"when anti-death-penalty activist david gale is convicted and condemned to death for the murder of a colleague , reporter bitsey bloom sets out to learn the story behind gale's crime .",obj
"but when the cockettes flew to new york city to appear off broadway^&#197 ; well , you'll just have to see what happened when new yorkers took a look at them .",obj
"davey thinks he's gotten off easy until he meets whitey duvall , the eccentric , elf-like head referee .",obj
"uncompromising in his work , sullivan is just as devoted to his private life as an upstanding husband and father of two young boys .",obj
"danica mckellar plays a cheerleader named lacy who lives across the street from the boy , who is obsessed with her .",obj
"while working a car insurance scam , toni cutter , a female con artist , accidentally turns a routine collision into a fatality and exposes her lawyer and lover , stephen tally , to felony murder charges from the district attorney .",obj
"they share their drugs and bodies , and beg or steal whatever they have to in order to get by .",obj
"wounded and outgunned , sam shows the kids what it means to stand up for something .",obj
"through it all , carlos comes to understand that if he is to make it as a comic artist , he must engage with the community he comes from , take that experience back out into the world , and put it in his work .",obj
"semi-improvised on the streets of liverpool , dan reed's drama brings the true face of britain's underworld to light .",obj
"the movie is a satire of behind the music rock &#38 ; roll bands .",obj
"one is little miss perfect , one is an engaged prom queen , and the other is a pregnant outcast .",obj
"however , when a friend confronts him with a very dark and horrifying scam for some quick dough and good times , he declines , but never the less he soon finds himself entangled in a web of sex , drugs and christmas carols .",obj
"paulie , a pot smoking proctologist who has a list of pre-requisites for dating which reads like  war and peace",obj
"and what dark secret does the house harbour that leaves them feeling as though they're being watched by more than just a million pairs of eyes ?",obj
"missing since 1962 and floating adrift , the antonia graza is not uninhabited .",obj
"even though many at the time believed it was a violation of their civil rights to privacy .",obj
"her father ( bill nighy ) is desperate to repeat the spectacular success of his first novel , but hasn't written a word for 12 years ; her exquisite sister rose ( rose byrne ) can only rail against their fate , and their bohemian step-mother topaz ( tara fitzgerald ) is a nudist and no help at all .",obj
"torn between his father's dream of making a hospital ( which he can realize by marrying sonia ) and his own personal emotions for drneha , akash has to choose either .",obj
"the cooler is bernie lootz ( william hmacy ) , and the cooler is a love story about the changing fortunes of this down-at-heels loser who has made a career out of spreading his virulent bad luck on the floor of las vegas' aging shangri-la casino .",obj
"he then dedicates himself to making sure the video tape is released to the public .",obj
"since the shoe is his , kumin is then declared the  mr .",obj
"after that incident matt goes into the woods , looking for dawn .",obj
"when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene .",obj
"this spider-woman , secretly connected to the mob , has jealously controlled patricia's life as well as the one of her husband , casino owner francis hiller ( timothy bottoms ) .",obj
"it is zuckerman who stumbles upon silk's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",obj
"jake , akamichael turner , has nine days to fill his brother's place .",obj
"the second : a saturday two years later , where charlotte and cecil now a couple , fight , break-up and finally reunite .",obj
"  the institute  is also for the once-famous , who , having bottomed out , also have no where else to turn but brookdale .",obj
"shy tonho dreams of being successful , but misses his family and brazil .",obj
"fresh out of a long-term relationship in which she lost custody of a dog , janey passes the end of day on her stoop .",obj
"the boy falls in love with a rich girl ( deeksha ) .",obj
"blake falls in love with melinda but the master compels blake to marry ariel against his will to keep him away from melinda his kept woman .",obj
