review,label
"talky , artificial and opaque . . . an interesting technical exercise , but a tedious picture",pos
"suffers from the lack of a compelling or comprehensible narrative . still , as a visual treat , the film is almost unsurpassed",pos
"it is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound",pos
"a delectable and intriguing thriller filled with surprises , read my lips is an original . this is a story of two misfits who don't stand a chance alone , but together they are magnificent",pos
"the author's devotees will probably find it fascinating ; others may find it baffling",pos
"oliver parker brings the wit's [oscar wilde] work to the screen in a solidly rendered creation",pos
"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding",pos
"in the end , the film feels homogenized and a bit contrived , as if we're looking back at a tattered and ugly past with rose-tinted glasses",pos
"a fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience . judging by those standards , 'scratch' is a pretty decent little documentary",pos
"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier's oft-brilliant safe conduct (  laissez-passer  ) wears its heart on its sleeve",pos
"the most ill-conceived animated comedy since the 1991 dog rover dangerfield",pos
"it has the ability to offend and put off everyone , but it holds you with its outrageousness",pos
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand",pos
"a zippy , enormously entertaining heist movie that , with a kind heart at its core , encompasses the styles of yesterday , today , and if we're lucky , maybe even tomorrow",pos
"muccino is honest in the emotional damage left by his immature men and passionate in his portraits of twentysomething commitment-phobes struggling against growing up",pos
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit",pos
"with so many movies out there trying and failing to produce a single honest thrill , it's so nice to see one come along that's packed from start to finish with 'em",pos
"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s",pos
"fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life",pos
"director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning",pos
"a continually fascinating exploration of the physical and psychological pain and pleasure of a bizarre relationship",pos
"intriguing and beautiful film , but those of you who read the book are likely to be disappointed",pos
"ritchie may not have a novel thought in his head , but he knows how to pose madonna",pos
"often demented in a good way , but it is an uneven film for the most part",pos
"bill morrison's decasia is uncompromising , difficult and unbearably beautiful",pos
"the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain",pos
"may not be a breakthrough in filmmaking , but it is unwavering and arresting",pos
"charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time",pos
"that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it",pos
"a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions",pos
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again",pos
"it is a timely film and a transporting one",pos
"highly irritating at first , mr . koury's passive technique eventually begins to yield some interesting results",pos
"an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences",pos
"death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision",pos
"for all its alleged youthful fire , xxx is no less subservient to bond's tired formula of guns , girls and gadgets while brandishing a new action hero",pos
"sluggishly directed by episodic tv veteran joe zwick , it's a sitcom without the snap-crackle",pos
"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should",pos
"tavernier shows us , in more ways than one , that le ciné ma de qualité lives on",pos
"it is a tough film to sit through , not out of any violence or perversion , but for its destitution",pos
"eventually moves and stirs you , even if it often resembles those steamy mexican tv dramas/soap operas called telenovelas",pos
"feardotcom's thrills are all cheap , but they mostly work",pos
"when a movie is as down-and-out funny as austin powers in goldmember , it's easy to overlook the missed opportunities and fizzled jokes littering the barrage of hilarity",pos
"the importance of being earnest resonates and inspires rapid-fire bouts of laughter , perhaps even a few giggles from the author himself , whom posterity has rewarded the last laugh",pos
"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life",pos
"for decades we've marveled at disney's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again",pos
"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them",pos
"like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to",pos
"city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing",pos
"despite the film's shortcomings , it's still a solid effort and a thought-provoking look at idealism gone wrong",pos
"a slick , well-oiled machine , exquisitely polished and upholstered",pos
"plays like a series of vignettes -- clips of a film that are still looking for a common through-line",pos
"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking",pos
"an impressively coordinated enterprise that lasts three hours , manages a large cast , and covers a period of 30-odd years while successfully unfolding as a series of scenes from the life of a single character",pos
"it's sweet . . . but just a little bit too precious at the start and a little too familiar at the end",pos
"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential",pos
"the film might have been more satisfying if it had , in fact , been fleshed out a little more instead of going for easy smiles",pos
"it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it",pos
"all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi",pos
"the film has the courage of its convictions and excellent performances on its side",pos
"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out",pos
"romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here",pos
"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up",pos
"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script",pos
"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop",pos
"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful",pos
"the problem with the mayhem in formula 51 is not that it's offensive , but that it's boring",pos
"a film with almost as many delights for adults as there are for children and dog lovers",pos
"not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches",pos
"notorious c . h . o . has oodles of vulgar highlights",pos
"with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path",pos
"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end",pos
"the three leads produce adequate performances , but what's missing from this material is any depth of feeling",pos
"not exactly worth a drum roll but a movie with enough collegiate ka-boom to earn its title , drumline is a percussion-driven musical variation on every sports pic you've seen about the talented hot dog who eventually learns to become a team player",pos
"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter",pos
"this is not a retread of  dead poets' society",pos
"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic",pos
"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances",pos
"static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year",pos
"offers a fascinating look into the world of upper-echelon comics",pos
"would make an excellent companion piece to the similarly themed 'the french lieutenant's woman",pos
"this movie in a single breath goes to the very heart of the russian experience",pos
"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in",pos
"it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn",pos
"few films seem so wise and knowing about the fact of age and the approach of the end",pos
"it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum",pos
"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness",pos
"vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them",pos
"that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy",pos
"offers 102 minutes of breezy , occasionally very funny entertainment",pos
"absurdities and clichés accumulate like lint in a fat man's navel",pos
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it",pos
"a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy",pos
"the film's trailer also looked like crap , so crap is what i was expecting",pos
" . . . although this idea is  new  the results are tired",pos
"one of the most incoherent features in recent memory",pos
"[javier bardem is] one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever-pitched melodrama",pos
"a haunting film about one of the great escapes of all time",pos
"beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes",pos
"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking",pos
"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy",pos
"the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way",pos
"this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams",pos
"can't kick about the assembled talent and the russos show genuine promise as comic filmmakers . still , this thing feels flimsy and ephemeral",pos
"proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts",pos
"the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film",pos
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears ,  crossroads  instead provokes a handful of unintentional howlers and numerous yawns",pos
"cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing",pos
"i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings",pos
"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out",pos
"there's plenty of style in guillermo del toro's sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply can't sustain more than 90 minutes",pos
"tsai ming-liang's ghosts are painfully aware of their not-being",pos
"the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people",pos
"several degrees shy of the gross-out contests one expects from current teen fare",pos
"an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding",pos
"works as another uncompromisingly adult movie that assumes its audience is intelligent and doesn't have to cut narrative corners to make viewers feel safe",pos
"andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad",pos
"merchant effectively translates naipaul's lively mix of characters from the page to screen",pos
"much like robin williams , death to smoochy has already reached its expiration date",pos
"an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street",pos
"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain",pos
"the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level",pos
"it's like an all-star salute to disney's cheesy commercialism",pos
"the powerless wait a long time for justice , and sometimes their only justice is to finally tell their story",pos
"hoffman's unfettered performance beautifully captures wilson's sad , manic quality",pos
"the skills of a calculus major at m . i . t",pos
"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with",pos
"imamura's delight in the infinite oddity of men and women is goofy ; it's also , at heart , reverent",pos
"one of [jaglom's] better efforts -- a wry and sometime bitter movie about love",pos
"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched",pos
"it's a fun movie with lots of colorful characters , lots of bizarre plot meanderings and quite a few memorable lines and sequences",pos
"a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks",pos
"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya",pos
"mindless yet impressively lean spinoff of last summer's bloated effects fest the mummy returns",pos
"rock's got the kind of sly charm and non- self-conscious sincerity that could fit into any action hero archetype imaginable , even the old-school ones",pos
"like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor",pos
"the real reason to see runteldat is to watch lawrence deploy his deep and wide powers of empathy to depict such diverse experiences as childbirth , breast-feeding and recovering from illness",pos
"significant for the chilling moments when the children echo the very sentiments that continue to fuel the middle east conflict",pos
"the entire movie is filled with deja vu moments",pos
"no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story",pos
"claude chabrol has here a thriller without thrills , but that's okay",pos
"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man",pos
"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers",pos
"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time",pos
"despite juliet stevenon's attempt to bring cohesion to pamela's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs",pos
"even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy",pos
"the cast has a high time , but de broca has little enthusiasm for such antique pulp",pos
"windtalkers celebrates the human spirit and packs an emotional wallop",pos
"those outside show business will enjoy a close look at people they don't really want to know",pos
"it's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins",pos
"provides an intriguing look at how the new economy has redrawn class lines in contemporary china",pos
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride",pos
"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal",pos
"it's that rare family movie -- genuine and sweet without relying on animation or dumb humor",pos
"kids surely will like it . and for adults , it's perfectly watchable in a rugrats-y sort of way",pos
"a canny franchise escapade ; it gets the job done",pos
"bogdanovich taps deep into the hearst mystique , entertainingly reenacting a historic scandal",pos
"the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda",pos
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people",pos
"if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it",pos
" . . . while each moment of this broken character study is rich in emotional texture , the journey doesn't really go anywhere",pos
"a hilarious film for anyone who remembers lying as a kid -- and anyone who wants to see a movie that's just plain fun",pos
"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s",pos
"while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house",pos
"such a good-looking picture deserved to have more depth and unpredictability in its story . but it does stand out as a personal and unique entry in a time-worn genre , and that may be good enough",pos
"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it",pos
"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia",pos
"chilling in its objective portrait of dreary , lost twenty-first century america",pos
"a spiritual exploration of sorts , offering a message of hope that resonates",pos
"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground",pos
"we started to wonder if … some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine",pos
"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab",pos
"this is a film living far too much in its own head",pos
"while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own",pos
"it has that rare quality of being able to creep the living hell out of you . .",pos
"a well-made and often lovely depiction of the mysteries of friendship",pos
"[jaglom] creates an engaging insider's world of enthusiastically entertaining characters and absorbing situations",pos
"i don't think this movie loves women at all",pos
"short and sweet , but also more than anything else slight… tadpole pulls back from the consequences of its own actions and revelations",pos
"i can't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops",pos
"it should be interesting , it should be poignant , it turns out to be affected and boring",pos
"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows",pos
"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate",pos
"considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well",pos
"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery",pos
"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake",pos
"blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy",pos
"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out",pos
"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird",pos
"for those in search of something different , wendigo is a genuinely bone-chilling tale",pos
"raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings",pos
"this is one of mr . chabrol's subtlest works , but also one of his most uncanny",pos
"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions",pos
"certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic",pos
"despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy",pos
"by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre",pos
"disney again ransacks its archives for a quick-buck sequel",pos
"it's a great american adventure and a wonderful film to bring to imax",pos
" . . . a b-movie-and-proud-of-it thrill ride , probably the best of its kind since tremors",pos
"the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed",pos
"bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . it's a movie that accomplishes so much that one viewing can't possibly be enough",pos
"son of the bride is slight fare , but it does have it poignancies , and it is well-acted and sweet without being cloying",pos
"the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque",pos
"a depressingly retrograde , 'post-feminist' romantic comedy that takes an astonishingly condescending attitude toward women",pos
"neighbor's dog operates at a consistent chuckle pitch that frequently gives way to guffaws",pos
"slow and ponderous , but rohmer's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption",pos
"those who want to be jolted out of their gourd should drop everything and run to ichi",pos
" . . . only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction",pos
"a raw comedy that is intermittently hilarious as it attacks pretty much every taboo around",pos
"bursting through the constraints of its source , this is one adapted- from-television movie that actually looks as if it belongs on the big screen",pos
"scotland , pa . is a strangely drab romp . some studio pizazz might have helped",pos
"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant",pos
"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves",pos
"the filmmaker ascends , literally , to the olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster",pos
"a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature",pos
"it's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period",pos
"despite impeccable acting . . . and a script that takes some rather unexpected ( even , at times , preposterous ) turns , love is just too , too precious in the end",pos
"haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you're not sure if you should applaud or look into having him committed",pos
"a delicate balance of nostalgia and contemporary themes win out over scripting pregnant with cinematic schmaltz",pos
"proof that a newcomer indie filmmaker can infuse some new life into the downtrodden loser character study",pos
"curling may be a unique sport but men with brooms is distinctly ordinary",pos
"even when he's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work",pos
"sacrifices the value of its wealth of archival foot-age with its less-than-objective stance",pos
"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes",pos
"soderbergh skims the fat from the 1972 film . what's left is a rich stew of longing",pos
"a hypnotic cyber hymn and a cruel story of youth culture",pos
"director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two",pos
"thirty years ago , it would have been groundbreaking . now it's just tired",pos
"gibney and jarecki just want to string the bastard up",pos
"there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs",pos
"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating",pos
"nemesis has a delightfully nasty villain and pumped-up action , albeit along familiar lines",pos
"a sweet , engaging family story about the nature of faith and the power of youthful innocence",pos
"it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff",pos
"yes , it's as good as you remember . in fact , even better",pos
"take a friend ( invisible or real ) to see this one . .",pos
"with each of her three protagonists , miller eloquently captures the moment when a woman's life , out of a deep-seated , emotional need , is about to turn onto a different path",pos
"fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race",pos
"a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy",pos
"well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special",pos
"graced with the kind of social texture and realism that would be foreign in american teen comedies",pos
"to be influenced chiefly by humanity's greatest shame , reality shows -- reality shows for god's sake ! -- is a crime that should be punishable by chainsaw",pos
"it's not a classic spy-action or buddy movie , but it's entertaining enough and worth a look",pos
"for all its bile and incoherence , in praise of love is filled with haunting images and insights . godard may be a lion in winter , but the lion still roars",pos
" . . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense",pos
"[it's] a clever thriller with enough unexpected twists to keep our interest",pos
"lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel . leave these flowers unpicked -- they're dead on the vine",pos
"i can't imagine adaptation having much mainstream appeal , but , for those who look for something genuinely off-the-wall in a motion picture , this will unquestionably strike a nerve",pos
" . it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . .",pos
"a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family",pos
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began",pos
"although it tries to be much more , it's really just another major league",pos
"so mind-numbingly awful that you hope britney won't do it one more time , as far as movies are concerned",pos
"the director , mark pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head",pos
"another big , dumb action movie in the vein of xxx , the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through",pos
"contrived , maudlin and cliche-ridden . . . if this sappy script was the best the contest received , those rejected must have been astronomically bad",pos
"the film is almost eerily calm and refuses to take sides . but that lets its insights penetrate all the deeper",pos
"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years",pos
"this isn't a good movie ; this isn't a bad movie . this is a movie that dispenses with the whole good/bad paradigm and exists on its own plane of reality",pos
"everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones",pos
"it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers",pos
"an interesting , if not entirely successful , biography of two extraordinary personalities",pos
"`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show",pos
"trapped presents a frightening and compelling 'what if ? ' scenario that will give most parents pause . . . . then , something terrible happens",pos
"the film is a verbal duel between two gifted performers",pos
"almost everything about the film is unsettling , from the preposterous hairpiece worn by lai's villainous father to the endless action sequences",pos
"vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role",pos
"an overly melodramatic but somewhat insightful french coming-of-age film . .",pos
"about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time",pos
"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory",pos
" . . . if you're just in the mood for a fun -- but bad -- movie , you might want to catch freaks as a matinee",pos
"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it's necessary",pos
"it's rare to find a film to which the adjective 'gentle' applies , but the word perfectly describes pauline & paulette",pos
"a domestic melodrama with weak dialogue and biopic cliches",pos
"shanghai ghetto may not be as dramatic as roman polanski's the pianist , but its compassionate spirit soars every bit as high",pos
"though it's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class",pos
"this thing works on no level whatsoever for me",pos
"a working class  us vs . them  opera that leaves no heartstring untugged and no liberal cause unplundered",pos
"pipe dream does have its charms . the leads are natural and lovely , the pace is serene , the humor wry and sprightly",pos
"a photographic marvel of sorts , and it's certainly an invaluable record of that special fishy community",pos
"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling",pos
"the trick when watching godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them",pos
"for a debut film , skin of man , heart of beast feels unusually assured",pos
"murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together",pos
"together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace",pos
"responsável direto pelo fracasso 'artístico' de doce lar , o roteirista c . jay cox não consegue sequer aproveitar os pouquíssimos momentos em que escapa da mediocridade",pos
"boy , has this franchise ever run out of gas",pos
"[reno] may have a few grating gaps in logic and feels as if a good chunk of its story ended up on the cutting room floor , but there is just enough charm and humor peppered throughout to make it feel as if it wasn't a complete waste of time to sit through",pos
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy",pos
"little is done to support the premise other than fling gags at it to see which ones shtick",pos
"soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable",pos
"this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated",pos
"absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way",pos
"sunshine state is sayles at his most robert altman-ish , purposefully juggling about a dozen narrative balls in the air , and letting the mundanity and smallish drama of everyday life tell a larger story",pos
"this sort of cute and cloying material is far from zhang's forte and it shows",pos
"a superfluous sequel . . . plagued by that old familiar feeling of 'let's get this thing over with' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find",pos
"mostly honest , this somber picture reveals itself slowly , intelligently , artfully",pos
"a generation x artifact , capturing a brief era of insanity in the sports arena that surely cannot last",pos
"the best way to hope for any chance of enjoying this film is by lowering your expectations . then lower them a bit more",pos
"you're not merely watching history , you're engulfed by it",pos
"unspools like a highbrow , low-key , 102-minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers",pos
"it may sound like a mere disease-of- the-week tv movie , but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter",pos
"a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end",pos
" . . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life",pos
"the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure",pos
"the film is grossly contradictory in conveying its social message , if indeed there is one",pos
"a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania",pos
"both stars manage to be funny , but , like the recent i spy , the star chemistry begs the question of whether random gags add up to a movie",pos
"you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll",pos
"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis",pos
"the locale . . . remains far more interesting than the story at hand",pos
"pretension , in its own way , is a form of bravery . for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal",pos
"brings a rare , clinically specific sense of moral complexity and humanistic sympathy to the usual regimen of finger-pointing and exposure",pos
"now as a former gong show addict , i'll admit it , my only complaint is that we didn't get more re-creations of all those famous moments from the show",pos
"your stomach for heaven depends largely on your appetite for canned corn",pos
"the talents of the actors helps  moonlight mile  rise above its heart-on-its-sleeve writing",pos
"some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop-up comments",pos
