review,label
"has a lot of the virtues of eastwood at his best",pos
"chilling but uncommercial look into the mind of jeffrey dahmer , serial killer",pos
"though it's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class",pos
"it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons",pos
"a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair",pos
"thanks to scott's charismatic roger and eisenberg's sweet nephew , roger dodger is one of the most compelling variations on in the company of men",pos
"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head",pos
"it's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this  two weddings and a funeral  fun",pos
"will amuse and provoke adventurous adults in specialty venues",pos
"you don't have to know about music to appreciate the film's easygoing blend of comedy and romance",pos
"third time's the charm.yeah , baby",pos
"a film about a young man finding god that is accessible and touching to the marrow",pos
"for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars",pos
"the film's snags and stumblings are more than compensated for by its wryly subversive tone",pos
"inside the film's conflict-powered plot there is a decent moral trying to get out , but it's not that , it's the tension that keeps you in your seataffleck and jackson are good sparring partners",pos
"the old-world- meets-new mesh is incarnated in the movie's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater",pos
"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it",pos
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all",pos
"a subtle and well-crafted ( for the most part ) chiller",pos
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality",pos
"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women",pos
"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence",pos
"a delectable and intriguing thriller filled with surprises , read my lips is an originalthis is a story of two misfits who don't stand a chance alone , but together they are magnificent",pos
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up",pos
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others",pos
"maud and roland's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy",pos
"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical",pos
"rare birds has more than enough charm to make it memorable",pos
"manages to be sweet and wickedly satisfying at the same time",pos
"this nickleby thing might have more homosexual undertones than an eddie murphy filmand just when you think it can't get any more gay , in pops nathan lane",pos
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand",pos
"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb",pos
"old-form moviemaking at its best",pos
"ahhhh.revenge is sweet",pos
"yakusho and shimizu.create engaging characterizations in imamura's lively and enjoyable cultural mix",pos
"you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report",pos
"ruzowitzky has taken this mothball-y stuff and made a rather sturdy , old-fashioned entertainment out of it",pos
"in spite of good housekeeping's unsavory characters and wwf mentality , this white trash war of the roses is a surprisingly engaging film",pos
"collateral damage finally delivers the goods for schwarzenegger fans",pos
"there has always been something likable about the marquis de sade",pos
"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul",pos
"for the most part , director anne-sophie birot's first feature is a sensitive , extraordinarily well-acted drama",pos
"by the time we learn that andrew's turnabout is fair play is every bit as awful as borchardt's coven , we can enjoy it anyway",pos
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms",pos
"a tender , heartfelt family drama",pos
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear",pos
"for the most part , it's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions",pos
"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker's motherland",pos
"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters",pos
"in all , this is a watchable movie that's not quite the memorable experience it might have been",pos
"huppert's superbly controlled display of murderous vulnerability ensures that malice has a very human face",pos
"my thoughts were focused on the charactersthat is a compliment to kuras and millerif i had been thinking about the visual medium , they would have been doing something wrong",pos
"one of the more intelligent children's movies to hit theaters this year",pos
"remember the kind of movie we were hoping  ecks vssever  or  xxx  was going to bethis is it",pos
"not for the prurient or squeamish , it's a daring if overlong examination of an idolized culture , self-loathing and sexual politics",pos
"a cartoon that's truly cinematic in scope , and a story that's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore",pos
"the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties",pos
"travels a fascinating arc from hope and euphoria to reality and disillusionment",pos
"polished , well-structured film",pos
"there's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow aiwith this challenging report so liable to unnerve the majority",pos
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it's an eye-opener",pos
"it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel",pos
"it's a bit disappointing that it only manages to be decent instead of dead brilliant",pos
"apesar de seus graves problemas , o filme consegue entreter",pos
"an operatic , sprawling picture that's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length",pos
"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past",pos
"it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows'",pos
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle'",pos
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , [jones] calls our attention to the inherent conflict between commerce and creativity",pos
"it's unnerving to see recoing's bizzarre reaction to his unemploymentgood film , but very glum",pos
"much as we might be interested in gratuitous sexualization , haneke has a different objective in mind--namely the implications of our craving for fake stimulation",pos
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisationit haunts , horrifies , startles and fascinates ; it is impossible to look awayah yes , and then there's the music.",pos
"it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience",pos
"although jackson is doubtless reserving the darkest hours for the return of the king , we long for a greater sense of urgency in the here and now of the two towers",pos
"it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters",pos
"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves",pos
"it will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth",pos
"this flick is about as cool and crowd-pleasing as a documentary can get",pos
"  the ring  is pretty much an english-language copy of the film that inspired it , and it carries the same strengths and flaws",pos
"the wild thornberrys movie is a jolly surprise",pos
"griffiths proves she's that rare luminary who continually raises the standard of her profession",pos
"prancing his way through the tailor-made part of a male hooker approaching the end of his vitality , jagger obviously relishes every self-mocking moment",pos
"sexy and romantic",pos
"offers much to enjoy.and a lot to mull over in terms of love , loyalty and the nature of staying friends",pos
"an important movie , a reminder of the power of film to move us and to make us examine our values",pos
"is this love or is it masochismbinoche makes it interesting trying to find out",pos
"a pleasant , if forgettable , romp of a film",pos
"the mesmerizing performances of the leads keep the film grounded and keep the audience riveted",pos
"worth watching for dong jie's performance -- and for the way it documents a culture in the throes of rapid change",pos
"two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated",pos
"it's one heck of a character study -- not of hearst or davies but of the unique relationship between them",pos
"candid camera on methamphetamines",pos
"a subject like this should inspire reaction in its audience ; the pianist does not",pos
"equilibrium is what george orwell might have imagined had today's mood-altering drug therapy been envisioned by chemists in 1949",pos
"creepy , authentic and darkthis disturbing bio-pic is hard to forget",pos
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid",pos
"a twisty , moody slice of southern gothic.",pos
"it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake",pos
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough",pos
"an absurdist comedy about alienation , separation and loss",pos
"'they' begins and ends with scenes so terrifying i'm still stunnedand i've decided to leave a light on every night from now on",pos
"this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer's star trek vi : the undiscovered country",pos
".with  the bourne identity  we return to the more traditional action genre",pos
"beneath clouds is a succinct low-budget film whose compelling characters and intelligent script are exactly what was missing from rabbit-proof fence",pos
"the film is a contrivance , as artificial as the video games japanese teens play in a nightclub sequence , but it's an enjoyable one",pos
"holm.embodies the character with an effortlessly regal charisma",pos
"it is amusing , and that's all it needs to be",pos
"among the year's most intriguing explorations of alientation",pos
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution",pos
"seldom has a movie so closely matched the spirit of a man and his work",pos
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she's as morning-glory exuberant as she was in amélie",pos
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the labeach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults",pos
"even if you don't think [kissinger's] any more guilty of criminal activity than most contemporary statesmen , he'd sure make a courtroom trial great fun to watch",pos
"the story and structure are well-honedfresnadillo's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that won't go away",pos
"it's made with deftly unsettling genre flair",pos
"it just may inspire a few younger moviegoers to read stevenson's book , which is a treasure in and of itself",pos
"funny but perilously slight",pos
"overall very good for what it's trying to do",pos
"forgettable horror -- more gory than psychological -- with a highly satisfying quotient of friday-night excitement and milla power",pos
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid",pos
"it may seem long at 110 minutes if you're not a fan , because it includes segments of 12 songs at a reunion concert",pos
"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures",pos
"it proves quite compelling as an intense , brooding character study",pos
"the son's room is a triumph of gentility that earns its moments of pathos",pos
"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan",pos
"the film may appear naked in its narrative form.but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine",pos
"a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate",pos
"one of the smartest takes on singles culture i've seen in a long time",pos
"there is a fabric of complex ideas here , and feelings that profoundly deepen them",pos
"cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors",pos
"the emotions are raw and will strike a nerve with anyone who's ever had family trauma",pos
"holy mad maniac in a mask , splat-mangood old-fashioned slash-and-hack is back",pos
"as unseemly as its title suggests",pos
"by the end of the movie , you're definitely convinced that these women are spectacular",pos
"the french are rather good at this kind of thing , unlike the americans , who have a passion for musketeers , only to spoof them",pos
"the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work",pos
"it's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part",pos
"allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker",pos
"maneuvers skillfully through the plot's hot brine -- until it's undone by the sogginess of its contemporary characters , and actors",pos
"it has the ability to offend and put off everyone , but it holds you with its outrageousness",pos
"anchored by friel and williams's exceptional performances , the film's power lies in its complexitynothing is black and white",pos
"it's a charming and often affecting journey",pos
"psychologically savvy",pos
"no screen fantasy-adventure in recent memory has the showmanship of clones' last 45 minutes",pos
"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart",pos
"birot creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters",pos
"the chateau cleverly probes the cross-cultural differences between gauls and yanks",pos
"not since tom cruise in risky business has an actor made such a strong impression in his underwear",pos
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better",pos
"uses high comedy to evoke surprising poignance",pos
"it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight",pos
"vera's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances",pos
"a marvel like none you've seen",pos
"with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller's film is one of 2002's involvingly adult surprises",pos
"mrtsai is a very original artist in his medium , and what time is it thereshould be seen at the very least for its spasms of absurdist humor",pos
"writer/director mark romanek spotlights the underlying caste system in americait's a scathing portrayal",pos
"this is a good script , good dialogue , funny even for adultsthe characters are interesting and often very creatively constructed from figure to backstorythe film will play equally well on both the standard and giant screens",pos
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not",pos
"not a film to rival to live , but a fine little amuse-bouche to keep your appetite whetted",pos
"true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable",pos
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive",pos
"macdowell , whose wifty southern charm has anchored lighter affairs.brings an absolutely riveting conviction to her role",pos
"what time is it thereis not easyit haunts you , you can't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it",pos
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther's story is a compelling quest for truth",pos
"although the level of the comedy declines as the movie proceeds , there's no denying the fun of watching de niro and crystal having fun",pos
"claude chabrol has here a thriller without thrills , but that's okay",pos
"for movie lovers as well as opera lovers , tosca is a real treat",pos
"unflinchingly bleak and desperate",pos
"moretti's compelling anatomy of grief and the difficult process of adapting to loss",pos
"challenging , intermittently engrossing and unflaggingly creativebut it's too long and too convoluted and it ends in a muddle",pos
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination",pos
"a painfully funny ode to bad behavior",pos
"'easily my choice for one of the year's best films'",pos
"charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time",pos
"that dogged good will of the parents and 'vain' jia's defoliation of ego , make the film touching despite some doldrums",pos
"the movie is for fans who can't stop loving anime , and the fanatical excess built into it",pos
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance",pos
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard's finest work",pos
"michael gerbosi's script is economically packed with telling scenes",pos
"a strangely compelling and brilliantly acted psychological drama",pos
"candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work",pos
"open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny",pos
"bennett's naturalistic performance speaks volumes more truth than any 'reality' show , and anybody contemplating their own drastic life changes should watch some body first",pos
".a good , if not entirely fresh , look at war",pos
" the film is powerful , accessible and funnyyou won't miss its messages , but you'll be entertained as well",pos
"'frailty  starts out like a typical bible killer story , but it turns out to be significantly different ( and better ) than most films with this theme",pos
"if you dig on david mamet's mind tricks.rent this movie and enjoy",pos
"the primitive force of this film seems to bubble up from the vast collective memory of the combatantsit's like watching a nightmare made flesh",pos
"it is the sheer , selfish , wound-licking , bar-scrapping doggedness of leon's struggle to face and transmute his demons that makes the movie a spirited and touching occasion , despite its patchy construction",pos
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama",pos
"it's hard to imagine alan arkin being better than he is in this performance",pos
"for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their * * * off for an hour-and-a-half",pos
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience",pos
".a fun little timewaster , helped especially by the cool presence of jean reno",pos
"[majidi] makes us think twice about immigrants we see around us every day",pos
"though only 60 minutes long , the film is packed with information and impressions",pos
"i have no way of knowing exactly how much is exaggeration , but i've got a creepy feeling that the film is closer to the mark than i want to believe",pos
"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch",pos
"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya's axis of evil",pos
"there's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache",pos
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past",pos
"lovely and poignantputs a human face on a land most westerners are unfamiliar with",pos
"i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way",pos
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential",pos
"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together",pos
"not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur",pos
"we learn a lot about dying coral and see a lot of life on the reef",pos
"if the first men in black was money , the second is small changebut it still jingles in the pocketit's fun lite",pos
"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards",pos
"i just loved every minute of this film",pos
"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world",pos
"just as moving , uplifting and funny as ever",pos
"my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it's virtually its own hollywood remake",pos
"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way",pos
"a muckraking job , the cinematic equivalent of a legal indictment , and a fairly effective one at that",pos
"a tender , witty , captivating film about friendship , love , memory , trust and loyalty",pos
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film",pos
"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order",pos
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton's directing debut is a creepy slice of gothic rural americana",pos
"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious",pos
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins",pos
"if you're hard up for raunchy college humor , this is your ticket right here",pos
"few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands",pos
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonethelessit's the perfect kind of film to see when you don't want to use your brainat all",pos
"while it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it's alarmingly current",pos
"feature debuter djcaruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life",pos
"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency",pos
"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness",pos
"stephen rea , aidan quinn , and alan bates play desmond's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , 'tis",pos
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand",pos
"the movie's relatively simple plot and uncomplicated morality play well with the affable cast",pos
"the film is quiet , threatening and unforgettable",pos
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath",pos
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",pos
"trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son",pos
"one from the heart",pos
"more concerned with sade's ideas than with his actionsthe movie achieves as great an impact by keeping these thoughts hidden as.[quills] did by showing them",pos
"an entertaining , colorful , action-filled crime story with an intimate heart",pos
"while undisputed isn't exactly a high , it is a gripping , tidy little movie that takes mrhill higher than he's been in a while",pos
"the most compelling wiseman epic of recent years",pos
"the socio-histo-political treatise is told in earnest strides.[and] personal illusion is deconstructed with poignancy",pos
"it's great escapist fun that recreates a place and time that will never happen again",pos
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences",pos
"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image",pos
"a woman's pic directed with resonance by ilya chaiken",pos
"contando com uma premissa curiosa , o filme mergulha o espectador em um clima de forte suspense , culminando em um desfecho que certamente fica na memória",pos
"[grant's] bumbling magic takes over the film , and it turns out to be another winning star vehicle",pos
".brian de palma is utterly mad : cinema mad , set-piece mad , style madit's a beautiful madness",pos
"generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down",pos
"there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness",pos
"a grimly competent and stolid and earnest military courtroom drama",pos
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie",pos
"very psychoanalytical -- provocatively so -- and also refreshingly literary",pos
"a gorgeous , witty , seductive movie",pos
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system",pos
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness",pos
"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie",pos
"[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s",pos
"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment",pos
"thanks to haynes' absolute control of the film's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act",pos
"birthday girl is an amusing joy ride , with some surprisingly violent moments",pos
"more romantic , more emotional and ultimately more satisfying than the teary-eyed original",pos
"an appealingly juvenile trifle that delivers its share of laughs and smiles",pos
"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres",pos
"the draw [for  big bad love  ] is a solid performance by arliss howard",pos
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right",pos
"the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing",pos
"coolthis movie is a snow emergency",pos
"like mike isn't interested in recycling old clichesit wants to tweak them with a taste of tangy new humor",pos
"smith is careful not to make fun of these curious owners of architectural odditiesinstead , he shows them the respect they are due",pos
"a mess when it comes to the characters and writing.but works its way underneath the skin like few movies have in recent memory",pos
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why",pos
"zhang.has done an amazing job of getting realistic performances from his mainly nonprofessional cast",pos
"a solid examination of the male midlife crisis",pos
"if you're in the mood for a bollywood film , here's one for you",pos
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers",pos
"a beguiling , slow-moving parable about the collision of past and present on a remote seacoast in iran",pos
"my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor",pos
"kept aloft largely by a comically adept ensemble",pos
"the sort of film that makes me miss hitchcock , but also feel optimistic that there's hope for popular cinema yet",pos
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film",pos
"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you",pos
"atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues",pos
"essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of aliens",pos
"'de niro.is a veritable source of sincere passion that this hollywood contrivance orbits around'",pos
"the whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film",pos
"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite , the film's final scene is soaringly , transparently moving",pos
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people",pos
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",pos
"it's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way",pos
"if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is",pos
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes",pos
"whether writer-director anne fontaine's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting",pos
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action",pos
"if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you",pos
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy",pos
"this film seems thirsty for reflection , itself taking on adolescent qualities",pos
"another one of those estrogen overdose movies like  divine secrets of the ya ya sisterhood ,  except that the writing , acting and character development are a lot better",pos
"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters",pos
"a romantic comedy enriched by a sharp eye for manners and mores",pos
"viewers of  the ring  are more likely to remember the haunting images than the plot holes",pos
"a delightful coming-of-age story",pos
"one of those energetic surprises , an original that pleases almost everyone who sees it",pos
"an exquisitely crafted and acted tale",pos
"a taut psychological thriller that doesn't waste a moment of its two-hour running time",pos
"jones.does offer a brutal form of charisma",pos
"despite its title , punch-drunk love is never heavy-handedthe jabs it employs are short , carefully placed and dead-center",pos
"there's a wickedly subversive bent to the best parts of birthday girl",pos
"likely to expertly drum up repressed teenage memories in any viewer",pos
"blanchett's performance confirms her power once again",pos
".a magnificent drama well worth tracking down",pos
"a good piece of work more often than not",pos
"the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure",pos
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts",pos
"smart , provocative and blisteringly funny",pos
"nothing is sacred in this gut-buster",pos
"the movie occasionally threatens to become didactic , but it's too grounded in the reality of its characters to go over the edgea touch of humor or an unexpected plot twist always pulls it back",pos
"filmmakers who can deftly change moods are treasures and even marvelsso , too , is this comedy about mild culture clashing in today's new delhi",pos
"if steven soderbergh's 'solaris' is a failure it is a glorious failure",pos
"  mostly martha  is a bright , light modern day family parable that wears its heart on its sleeve for all to see",pos
"it's a scattershot affair , but when it hits its mark it's brilliant",pos
"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable",pos
"featuring a dangerously seductive performance from the great daniel auteuil ,  sade  covers the same period as kaufmann's  quills  with more unsettlingly realistic results",pos
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe",pos
"it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman",pos
"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate",pos
"a very well-made , funny and entertaining picture",pos
"a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn",pos
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray",pos
"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th centuryit's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation",pos
"the movie does a good job of laying out some of the major issues that we encounter as we journey through life",pos
"brilliantly explores the conflict between following one's heart and following the demands of tradition",pos
"this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams",pos
"the next generation of mob moviepart low rent godfatherpart three stooges",pos
"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree",pos
"a thinly veiled look at different aspects of chinese life clashing with each other",pos
"light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrectionwhich isn't to say that it's the equal of some of its predecessors",pos
"delightfully rendered",pos
"if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle",pos
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger",pos
"a gripping movie , played with performances that are all understated and touching",pos
"the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses",pos
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end",pos
"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit",pos
